risk,rust_file,upstream_file,mapped_by_parity,rust_tokens,upstream_tokens,token_cosine,generic_token_cosine,identifier_jaccard,shared_identifiers,code_shingles,generic_code_shingles,comment_shingles,shared_string_literals,example_shared_strings
low,src/user_covariance.rs,inc/Minuit2/MinimumError.h,no,560,566,0.7778,0.9178,0.0494,4,0,0,0,0,
low,src/parameter.rs,src/MnContours.cxx,no,1181,3126,0.7777,0.9347,0.0428,8,0,0,0,0,
low,src/simplex/parameters.rs,src/MnPosDef.cxx,no,871,651,0.7777,0.9293,0.0238,2,0,0,0,0,
low,src/hesse/mod.rs,inc/Minuit2/MnCross.h,no,874,607,0.7776,0.9456,0.027,3,0,0,0,0,
low,src/migrad/seed.rs,inc/Minuit2/FumiliFCNAdapter.h,no,1080,799,0.7776,0.9435,0.031,4,0,0,0,0,
low,src/precision.rs,src/MnLineSearch.cxx,no,305,4579,0.7775,0.9188,0.0405,6,0,0,0,0,
low,src/gradient/initial.rs,src/SimplexParameters.cxx,no,466,267,0.7774,0.9456,0.0135,1,0,0,0,0,
low,src/simplex/parameters.rs,inc/Minuit2/FunctionMinimum.h,no,871,801,0.7774,0.9291,0.0177,2,0,0,0,0,
low,src/minos/mod.rs,src/SimplexSeedGenerator.cxx,no,912,244,0.7773,0.9551,0.0364,4,0,0,0,0,
low,src/global_cc.rs,inc/Minuit2/MnUserCovariance.h,no,472,414,0.7772,0.9297,0.0328,2,0,0,0,0,
low,src/covariance_squeeze.rs,test/MnSim/GaussFcn2.cxx,no,1124,392,0.7771,0.9253,0.0267,2,0,0,0,0,
low,src/user_parameter_state.rs,src/MnSeedGenerator.cxx,no,1543,1664,0.7771,0.9431,0.071,13,0,0,0,0,
low,src/minos/mod.rs,src/InitialGradientCalculator.cxx,no,912,608,0.777,0.9428,0.0407,5,0,1,0,0,
low,src/scan/mod.rs,src/ModularFunctionMinimizer.cxx,no,675,394,0.777,0.9486,0.0385,4,0,0,0,0,
low,src/migrad/seed.rs,src/ModularFunctionMinimizer.cxx,no,1080,394,0.7769,0.9622,0.1057,13,0,0,0,0,
low,src/transform/sqrt_up.rs,inc/Minuit2/MnMatrix.h,no,457,8027,0.7769,0.9346,0.0199,3,0,0,0,0,
low,src/precision.rs,src/FumiliGradientCalculator.cxx,no,305,687,0.7768,0.9238,0.0282,2,0,0,0,0,
low,src/transform/sqrt_low.rs,src/MnFunctionCross.cxx,no,455,3954,0.7767,0.9605,0.0347,5,0,1,0,0,
low,src/transform/sqrt_up.rs,src/MnFunctionCross.cxx,no,457,3954,0.7767,0.9603,0.0347,5,0,1,0,0,
low,src/minos/mod.rs,inc/Minuit2/MnMatrix.h,no,912,8027,0.7766,0.9243,0.0158,3,0,0,0,0,
low,src/simplex/parameters.rs,src/InitialGradientCalculator.cxx,no,871,608,0.7766,0.9311,0.043,4,0,0,0,0,
low,src/user_transformation.rs,test/testCovariance.cxx,no,2894,640,0.7765,0.9347,0.0645,10,0,0,0,0,
low,src/posdef.rs,src/VariableMetricBuilder.cxx,no,926,2047,0.7764,0.8958,0.0504,7,0,0,0,0,
low,src/scan/mod.rs,inc/Minuit2/FunctionMinimum.h,no,675,801,0.7764,0.9382,0.0488,6,0,0,0,0,
low,src/simplex/builder.rs,inc/Math/Util.h,no,1505,1491,0.7764,0.9604,0.016,3,0,7,0,0,
low,src/simplex/builder.rs,inc/Minuit2/CombinedMinimumBuilder.h,no,1505,179,0.7764,0.9727,0.0233,3,0,0,0,0,
low,src/user_parameters.rs,inc/Math/WrappedParamFunction.h,no,1781,1104,0.7764,0.9421,0.0368,5,0,0,0,0,
low,src/gradient/analytical.rs,test/MnSim/PaulTest4.cxx,no,1312,1173,0.7763,0.9501,0.012,2,0,0,0,0,
low,src/linesearch.rs,test/MnSim/GaussDataGen.cxx,no,1652,176,0.7762,0.9511,0.0169,2,0,0,0,0,
low,src/scan/mod.rs,src/InitialGradientCalculator.cxx,no,675,608,0.7762,0.9403,0.0673,7,0,0,0,0,
low,src/user_covariance.rs,src/SimplexSeedGenerator.cxx,no,560,244,0.7762,0.9196,0.0137,1,0,0,0,0,
low,src/contours/mod.rs,test/MnSim/GaussFcn2.cxx,no,1055,392,0.7761,0.9461,0.0481,5,0,0,0,0,
low,src/bin/ref_compare_runner.rs,inc/Minuit2/FunctionMinimum.h,no,2668,801,0.776,0.933,0.0515,10,0,0,0,0,
low,src/migrad/builder.rs,inc/Minuit2/FCNGradAdapter.h,no,1615,706,0.776,0.948,0.0117,2,0,0,0,0,
low,src/python.rs,inc/Math/WrappedParamFunction.h,no,5223,1104,0.776,0.9535,0.0238,7,0,0,0,0,
low,src/transform/sin.rs,test/testMinimizer.cxx,no,727,4977,0.776,0.9385,0.0317,7,0,0,0,0,
low,src/user_transformation.rs,inc/Minuit2/MnFumiliMinimize.h,no,2894,213,0.7759,0.9409,0.0068,1,0,0,0,0,
low,src/linesearch.rs,src/CombinedMinimumBuilder.cxx,no,1652,223,0.7758,0.9671,0.0417,5,0,0,0,0,
low,src/simplex/parameters.rs,src/Minuit2Minimizer.cxx,no,871,7525,0.7758,0.9264,0.0199,7,0,0,0,0,
low,src/hesse/mod.rs,inc/Minuit2/FumiliFCNAdapter.h,no,874,799,0.7757,0.9406,0.0227,3,0,0,0,0,
low,src/hesse/mod.rs,test/testCovariance.cxx,no,874,640,0.7757,0.9473,0.04,5,0,10,0,0,
low,src/python.rs,inc/Minuit2/CombinedMinimumBuilder.h,no,5223,179,0.7757,0.9658,0.0072,2,0,0,0,0,
low,src/minos/function_cross.rs,test/MnSim/PaulTest4.cxx,no,2284,1173,0.7756,0.9543,0.0634,13,0,0,0,0,
low,src/scan/mod.rs,src/FumiliMinimizer.cxx,no,675,385,0.7756,0.9502,0.0364,4,0,0,0,0,
low,src/migrad/builder.rs,inc/Math/GenAlgoOptions.h,no,1615,798,0.7754,0.9661,0.0109,2,0,0,0,0,
low,src/global_cc.rs,inc/Minuit2/MnCross.h,no,472,607,0.7753,0.9285,0.0159,1,0,0,0,0,
low,src/simplex/builder.rs,test/MnSim/PaulTest4.cxx,no,1505,1173,0.7751,0.9624,0.0171,3,0,1,0,0,
low,src/strategy.rs,test/testCovariance.cxx,no,1865,640,0.7751,0.8948,0.0,0,0,0,0,0,
low,src/transform/sqrt_low.rs,src/MnSeedGenerator.cxx,no,455,1664,0.7751,0.9561,0.0385,5,0,0,0,0,
low,src/bin/ref_compare_runner.rs,src/MnApplication.cxx,no,2668,1153,0.7749,0.9354,0.0933,18,0,0,0,0,
low,src/user_covariance.rs,inc/Minuit2/MinosError.h,no,560,692,0.7749,0.9173,0.0253,2,0,0,0,0,
low,src/hesse/gradient.rs,src/VariableMetricBuilder.cxx,no,646,2047,0.7748,0.9465,0.1161,18,0,1,0,0,
low,src/parabola.rs,src/MnGlobalCorrelationCoeff.cxx,no,1005,165,0.7748,0.9157,0.0159,1,0,0,0,0,
low,src/gradient/analytical.rs,src/MPIProcess.h,no,1312,631,0.7747,0.9503,0.006,1,0,0,0,0,
low,src/user_covariance.rs,inc/Minuit2/MinuitParameter.h,no,560,881,0.7746,0.9195,0.0476,4,0,0,0,0,
low,src/bin/ref_compare_runner.rs,src/MnUserTransformation.cxx,no,2668,2932,0.7744,0.9384,0.0751,16,0,0,0,0,
low,src/gradient/initial.rs,inc/Minuit2/MinuitParameter.h,no,466,881,0.7744,0.958,0.0183,2,0,0,0,0,
low,src/minimum/mod.rs,inc/Math/WrappedParamFunction.h,no,1360,1104,0.7744,0.9439,0.0197,3,0,0,0,0,
low,src/transform/sin.rs,test/testADMinim.cxx,no,727,4684,0.7744,0.9365,0.0224,5,0,0,0,0,
low,src/gradient/initial.rs,src/TMinuit2TraceObject.cxx,no,466,707,0.7742,0.9469,0.0377,4,0,0,0,0,
low,src/transform/sin.rs,src/MnFumiliMinimize.cxx,no,727,109,0.7742,0.9569,0.0308,2,0,0,0,0,
low,src/global_cc.rs,inc/Math/Minimizer.h,no,472,1490,0.774,0.9165,0.0169,3,0,0,0,0,
low,src/simplex/builder.rs,inc/Minuit2/MnScan.h,no,1505,205,0.774,0.9692,0.0149,2,0,1,0,0,
low,src/posdef.rs,src/MnMinos.cxx,no,926,1308,0.7739,0.8861,0.0465,6,0,0,0,0,
low,src/migrad/seed.rs,inc/Minuit2/FunctionMinimum.h,no,1080,801,0.7738,0.9362,0.0979,14,0,1,0,0,
low,src/minos/function_cross.rs,src/Numerical2PGradientCalculator.cxx,no,2284,1240,0.7738,0.9477,0.0409,9,0,4,0,0,
low,src/transform/sqrt_up.rs,src/MnSeedGenerator.cxx,no,457,1664,0.7738,0.9555,0.0385,5,0,0,0,0,
low,src/minos/function_cross.rs,test/testMinuit2.cxx,no,2284,1071,0.7737,0.9128,0.0546,10,0,1,0,0,
low,src/python.rs,src/TMinuit2TraceObject.cxx,no,5223,707,0.7737,0.9412,0.0302,9,0,6,0,0,
low,src/migrad/builder.rs,inc/Minuit2/ContoursError.h,no,1615,410,0.7736,0.966,0.0061,1,0,2,0,0,
low,src/minos/function_cross.rs,inc/Math/Util.h,no,2284,1491,0.7736,0.9522,0.0176,4,0,0,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/FumiliStandardChi2FCN.h,no,2284,512,0.7734,0.9558,0.0164,3,0,0,0,0,
low,src/minimum/mod.rs,src/MnGlobalCorrelationCoeff.cxx,no,1360,165,0.7733,0.9413,0.0323,4,0,0,0,0,
low,src/transform/sqrt_low.rs,src/SimplexBuilder.cxx,no,455,1671,0.7733,0.9606,0.0609,7,0,1,0,0,
low,src/gradient/numerical.rs,src/MnFumiliMinimize.cxx,no,1541,109,0.7731,0.9624,0.028,3,0,0,0,0,
low,src/hesse/mod.rs,test/MnSim/GaussDataGen.cxx,no,874,176,0.7731,0.9473,0.0092,1,0,0,0,0,
low,src/migrad/builder.rs,src/MnGlobalCorrelationCoeff.cxx,no,1615,165,0.7731,0.9471,0.0069,1,0,0,0,0,
low,src/posdef.rs,src/MnFcn.cxx,no,926,307,0.7729,0.8997,0.0127,1,0,0,0,0,
low,src/python.rs,src/MnGlobalCorrelationCoeff.cxx,no,5223,165,0.7728,0.9439,0.0186,5,0,0,0,0,
low,src/minimum/mod.rs,src/FumiliGradientCalculator.cxx,no,1360,687,0.7727,0.9393,0.0533,8,0,1,0,0,
low,src/gradient/initial.rs,src/VariableMetricBuilder.cxx,no,466,2047,0.7726,0.9478,0.1071,15,0,1,0,0,
low,src/transform/sqrt_up.rs,src/SimplexBuilder.cxx,no,457,1671,0.7726,0.9602,0.0609,7,0,1,0,0,
low,src/contours/mod.rs,src/FumiliMinimizer.cxx,no,1055,385,0.7725,0.9646,0.0444,6,0,0,0,0,
low,src/covariance_squeeze.rs,inc/Minuit2/MinimumState.h,no,1124,423,0.7725,0.9152,0.0476,4,0,0,0,0,
low,src/precision.rs,inc/Minuit2/MnMatrix.h,no,305,8027,0.7725,0.9216,0.0143,2,0,0,0,0,
low,src/hesse/gradient.rs,src/TMinuit2TraceObject.cxx,no,646,707,0.7722,0.9452,0.0323,4,0,0,0,0,
low,src/hesse/gradient.rs,src/MnParameterScan.cxx,no,646,513,0.7721,0.96,0.0485,5,0,0,0,0,
low,src/hesse/mod.rs,inc/Minuit2/MinimumState.h,no,874,423,0.772,0.9387,0.0513,6,0,0,0,0,
low,src/simplex/builder.rs,inc/Math/Minimizer.h,no,1505,1490,0.7719,0.9501,0.0246,6,0,0,0,0,
low,src/transform/sin.rs,inc/Minuit2/MnCross.h,no,727,607,0.7716,0.9459,0.0274,2,0,0,0,0,
low,src/python.rs,src/ModularFunctionMinimizer.cxx,no,5223,394,0.7715,0.9612,0.0269,8,0,0,0,0,
low,src/linesearch.rs,test/MnSim/PaulTest4.cxx,no,1652,1173,0.7714,0.9599,0.0242,4,0,0,0,0,
low,src/contours/mod.rs,test/testUserFunc.cxx,no,1055,269,0.7713,0.9404,0.0088,1,0,0,0,0,
low,src/migrad/builder.rs,test/testCovariance.cxx,no,1615,640,0.7713,0.9468,0.0305,5,0,1,0,0,
low,src/simplex/builder.rs,src/MnEigen.cxx,no,1505,136,0.7713,0.9556,0.0,0,0,2,0,0,
low,src/transform/sqrt_low.rs,src/TMinuit2TraceObject.cxx,no,455,707,0.7713,0.9542,0.0233,2,0,0,0,0,
low,src/transform/sin.rs,test/testMinuit2.cxx,no,727,1071,0.7712,0.9215,0.0326,3,0,0,0,0,
low,src/global_cc.rs,inc/Minuit2/FCNGradAdapter.h,no,472,706,0.7711,0.9211,0.012,1,0,0,0,0,
low,src/parabola.rs,test/MnSim/GaussDataGen.cxx,no,1005,176,0.7708,0.9111,0.0152,1,0,0,0,0,
low,src/global_cc.rs,src/FumiliStandardMaximumLikelihoodFCN.cxx,no,472,662,0.7707,0.9183,0.0238,2,0,0,0,0,
low,src/user_parameters.rs,inc/Minuit2/MnFumiliMinimize.h,no,1781,213,0.7707,0.9422,0.0085,1,0,0,0,0,
low,src/gradient/initial.rs,src/FumiliStandardMaximumLikelihoodFCN.cxx,no,466,662,0.7706,0.9514,0.0192,2,0,0,0,0,
low,src/user_transformation.rs,test/MnSim/GaussDataGen.cxx,no,2894,176,0.7706,0.9338,0.0211,3,0,0,0,0,
low,src/simplex/parameters.rs,src/MnFcn.cxx,no,871,307,0.7705,0.9248,0.0,0,0,0,0,0,
low,src/minos/function_cross.rs,test/MnSim/GaussRandomGen.h,no,2284,175,0.7704,0.9418,0.0121,2,0,0,0,0,
low,src/strategy.rs,src/ParametricFunction.cxx,no,1865,180,0.7704,0.8804,0.0319,3,0,0,0,0,
low,src/hesse/mod.rs,src/ModularFunctionMinimizer.cxx,no,874,394,0.7703,0.9512,0.0866,11,0,0,0,0,
low,src/transform/sin.rs,inc/Minuit2/FumiliFCNAdapter.h,no,727,799,0.7703,0.9384,0.0323,3,0,0,0,0,
low,src/transform/sqrt_up.rs,src/TMinuit2TraceObject.cxx,no,457,707,0.7702,0.9537,0.0233,2,0,0,0,0,
low,src/user_transformation.rs,src/ModularFunctionMinimizer.cxx,no,2894,394,0.7702,0.9282,0.0359,6,0,0,0,0,
low,src/covariance_squeeze.rs,src/ExternalInternalGradientCalculator.cxx,no,1124,614,0.7701,0.9169,0.0235,2,0,0,0,0,
low,src/user_parameter_state.rs,inc/Minuit2/MnMatrix.h,no,1543,8027,0.7701,0.9222,0.0238,5,0,0,0,0,
low,src/parabola.rs,src/MnFumiliMinimize.cxx,no,1005,109,0.77,0.9037,0.0328,2,0,0,0,0,
low,src/parabola.rs,src/ParametricFunction.cxx,no,1005,180,0.77,0.9067,0.0145,1,0,0,0,0,
low,src/user_parameter_state.rs,src/NegativeG2LineSearch.cxx,no,1543,853,0.77,0.9374,0.068,10,0,1,0,0,
low,src/user_parameters.rs,src/ModularFunctionMinimizer.cxx,no,1781,394,0.77,0.9299,0.0284,4,0,0,0,0,
low,src/user_transformation.rs,inc/Minuit2/FCNGradAdapter.h,no,2894,706,0.77,0.9336,0.0305,5,0,0,0,0,
low,src/migrad/builder.rs,src/DavidonErrorUpdator.cxx,no,1615,416,0.7699,0.9816,0.1027,15,0,8,0,0,
low,src/gradient/numerical.rs,inc/Minuit2/MinosError.h,no,1541,692,0.7698,0.9187,0.0455,6,0,0,0,0,
low,src/hesse/mod.rs,src/MnEigen.cxx,no,874,136,0.7698,0.9509,0.02,2,0,0,0,0,
low,src/gradient/analytical.rs,test/testUnbinGausFit.cxx,no,1312,1799,0.7697,0.9395,0.0323,6,0,0,0,0,
low,src/migrad/seed.rs,src/ParametricFunction.cxx,no,1080,180,0.7697,0.962,0.0882,9,0,0,0,0,
low,src/simplex/parameters.rs,inc/Minuit2/MinosError.h,no,871,692,0.7697,0.9223,0.0,0,0,0,0,0,
low,src/covariance_squeeze.rs,inc/Minuit2/MnCross.h,no,1124,607,0.7696,0.922,0.0128,1,0,0,0,0,
low,src/migrad/minimizer.rs,src/ModularFunctionMinimizer.cxx,no,466,394,0.7696,0.9761,0.1481,12,0,0,0,0,
low,src/simplex/parameters.rs,src/AnalyticalGradientCalculator.cxx,no,871,941,0.7696,0.9246,0.0345,3,0,0,0,0,
low,src/bin/ref_compare_runner.rs,inc/Minuit2/MinosError.h,no,2668,692,0.7694,0.9214,0.0529,9,0,0,0,0,
low,src/precision.rs,src/MnApplication.cxx,no,305,1153,0.7693,0.9196,0.0303,3,0,0,0,0,
low,src/global_cc.rs,src/Numerical2PGradientCalculator.cxx,no,472,1240,0.7692,0.9123,0.0345,4,0,0,0,0,
low,src/posdef.rs,src/MnParameterScan.cxx,no,926,513,0.7692,0.8984,0.0385,3,0,0,0,0,
low,src/python.rs,src/MnCovarianceSqueeze.cxx,no,5223,660,0.7691,0.9131,0.0255,7,0,1,0,0,
low,src/strategy.rs,inc/Minuit2/MinimumState.h,no,1865,423,0.7691,0.8883,0.0,0,0,0,0,0,
low,src/linesearch.rs,inc/Math/WrappedParamFunction.h,no,1652,1104,0.769,0.9555,0.0286,4,0,0,0,0,
low,src/hesse/mod.rs,inc/Math/WrappedParamFunction.h,no,874,1104,0.7689,0.9498,0.0152,2,0,0,0,0,
low,src/user_parameters.rs,test/MnSim/GaussDataGen.cxx,no,1781,176,0.7689,0.9357,0.0174,2,0,0,0,0,
low,src/transform/sin.rs,src/MnGlobalCorrelationCoeff.cxx,no,727,165,0.7688,0.945,0.0462,3,0,0,0,0,
low,src/parameter.rs,inc/Minuit2/MnCross.h,no,1181,607,0.7687,0.9414,0.026,2,0,0,0,0,
low,src/covariance_squeeze.rs,inc/Math/WrappedParamFunction.h,no,1124,1104,0.7686,0.9156,0.0421,4,0,0,0,0,
low,src/transform/sin.rs,src/FumiliMinimizer.cxx,no,727,385,0.7686,0.9479,0.0194,2,0,0,0,0,
low,src/global_cc.rs,src/ParametricFunction.cxx,no,472,180,0.7685,0.916,0.05,3,0,0,0,0,
low,src/simplex/parameters.rs,inc/Minuit2/MinimumState.h,no,871,423,0.7684,0.9252,0.0395,3,0,0,0,0,
low,src/transform/sqrt_low.rs,src/MnPosDef.cxx,no,455,651,0.7684,0.9327,0.0685,5,0,0,0,0,
low,src/minimum/mod.rs,src/ModularFunctionMinimizer.cxx,no,1360,394,0.7683,0.9373,0.0671,10,0,0,0,0,
low,src/fcn.rs,src/MnUserTransformation.cxx,no,744,2932,0.7682,0.9167,0.0352,5,0,0,0,0,
low,src/gradient/initial.rs,test/testCovariance.cxx,no,466,640,0.7682,0.948,0.0417,4,0,1,0,0,
low,src/python.rs,inc/Minuit2/ContoursError.h,no,5223,410,0.7682,0.9611,0.0209,6,0,0,0,0,
low,src/transform/sqrt_low.rs,src/NegativeG2LineSearch.cxx,no,455,853,0.7682,0.9485,0.0435,4,0,0,0,0,
low,src/gradient/analytical.rs,src/ModularFunctionMinimizer.cxx,no,1312,394,0.768,0.9465,0.0426,6,0,0,0,0,
low,src/python.rs,inc/Minuit2/MnSimplex.h,no,5223,166,0.768,0.9619,0.0222,6,0,0,0,0,
low,src/strategy.rs,inc/Minuit2/MnMatrix.h,no,1865,8027,0.768,0.8895,0.0106,2,0,0,0,0,
low,src/minos/function_cross.rs,src/FumiliStandardMaximumLikelihoodFCN.cxx,no,2284,662,0.7679,0.9449,0.0317,6,0,0,0,0,
low,src/simplex/parameters.rs,src/TMinuit2TraceObject.cxx,no,871,707,0.7679,0.9263,0.0549,5,0,0,0,0,
low,src/user_transformation.rs,src/DavidonErrorUpdator.cxx,no,2894,416,0.7679,0.95,0.0329,5,0,0,0,0,
low,src/migrad/builder.rs,inc/Minuit2/MnSimplex.h,no,1615,166,0.7677,0.9658,0.0278,4,0,14,0,0,
low,src/transform/sqrt_low.rs,src/VariableMetricBuilder.cxx,no,455,2047,0.7677,0.9538,0.0472,6,0,1,0,0,
low,src/transform/sqrt_up.rs,src/MnPosDef.cxx,no,457,651,0.7677,0.9324,0.0685,5,0,0,0,0,
low,src/user_parameter_state.rs,inc/Minuit2/MinimumState.h,no,1543,423,0.7675,0.9358,0.056,7,0,0,0,0,
low,src/migrad/minimizer.rs,src/CombinedMinimumBuilder.cxx,no,466,223,0.7672,0.9696,0.1667,10,0,0,0,0,
low,src/transform/sqrt_up.rs,src/NegativeG2LineSearch.cxx,no,457,853,0.7672,0.948,0.0435,4,0,0,0,0,
low,src/gradient/numerical.rs,src/ParametricFunction.cxx,no,1541,180,0.767,0.9533,0.1038,11,0,0,0,0,
low,src/gradient/analytical.rs,inc/Minuit2/MnUserCovariance.h,no,1312,414,0.7669,0.9546,0.0167,2,0,0,0,0,
low,src/gradient/analytical.rs,src/CombinedMinimumBuilder.cxx,no,1312,223,0.7669,0.9489,0.0248,3,0,0,0,0,
low,src/posdef.rs,inc/Minuit2/FumiliStandardChi2FCN.h,no,926,512,0.7668,0.8923,0.0353,3,0,0,0,0,
low,src/covariance_squeeze.rs,test/MnSim/GaussFcn.cxx,no,1124,137,0.7667,0.9214,0.0308,2,0,0,0,0,
low,src/precision.rs,inc/Minuit2/MinuitParameter.h,no,305,881,0.7667,0.9217,0.0132,1,0,0,0,0,
low,src/gradient/analytical.rs,inc/Math/Minimizer.h,no,1312,1490,0.7666,0.9406,0.0169,4,0,0,0,0,
low,src/parabola.rs,inc/Minuit2/MinuitParameter.h,no,1005,881,0.7666,0.9028,0.0208,2,0,0,0,0,
low,src/precision.rs,inc/Minuit2/FCNGradAdapter.h,no,305,706,0.7666,0.9252,0.0,0,0,0,0,0,
low,src/transform/sqrt_up.rs,src/VariableMetricBuilder.cxx,no,457,2047,0.7666,0.9533,0.0472,6,0,1,0,0,
low,src/hesse/gradient.rs,inc/Minuit2/MinuitParameter.h,no,646,881,0.7665,0.9543,0.0238,3,0,0,0,0,
low,src/minos/mod.rs,src/ExternalInternalGradientCalculator.cxx,no,912,614,0.7664,0.9391,0.0187,2,0,1,0,0,
low,src/contours/mod.rs,inc/Minuit2/FunctionMinimum.h,no,1055,801,0.7662,0.935,0.0331,5,0,0,0,0,
low,src/linesearch.rs,src/MPIProcess.cxx,no,1652,1640,0.7662,0.9527,0.0183,3,0,0,0,0,
low,src/simplex/builder.rs,inc/Minuit2/ContoursError.h,no,1505,410,0.766,0.9669,0.0069,1,0,1,0,0,
low,src/transform/sin.rs,inc/Math/Minimizer.h,no,727,1490,0.766,0.9379,0.0435,8,0,0,0,0,
low,src/gradient/initial.rs,src/MnMinos.cxx,no,466,1308,0.7659,0.9555,0.0511,7,0,1,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/MnScan.h,no,2284,205,0.7659,0.9571,0.0353,6,0,0,0,0,
low,src/posdef.rs,src/ExternalInternalGradientCalculator.cxx,no,926,614,0.7659,0.897,0.0375,3,0,0,0,0,
low,src/strategy.rs,inc/Minuit2/FumiliFCNAdapter.h,no,1865,799,0.7659,0.8851,0.0171,2,0,0,0,0,
low,src/user_parameters.rs,inc/Minuit2/MnScan.h,no,1781,205,0.7659,0.9373,0.0164,2,0,0,0,0,
low,src/user_parameter_state.rs,inc/Minuit2/MnCross.h,no,1543,607,0.7658,0.941,0.0424,5,0,0,0,0,
low,src/bin/ref_compare_runner.rs,inc/Math/WrappedParamFunction.h,no,2668,1104,0.7657,0.9412,0.017,3,0,0,0,0,
low,src/simplex/parameters.rs,src/MnLineSearch.cxx,no,871,4579,0.7657,0.9223,0.0296,5,0,0,0,0,
low,src/simplex/parameters.rs,src/SimplexSeedGenerator.cxx,no,871,244,0.7657,0.9287,0.0122,1,0,0,0,0,
low,src/bin/ref_compare_runner.rs,src/AnalyticalGradientCalculator.cxx,no,2668,941,0.7656,0.9249,0.0468,8,0,0,0,0,
low,src/gradient/initial.rs,src/MnParameterScan.cxx,no,466,513,0.7656,0.9596,0.0465,4,0,0,0,0,
low,src/gradient/numerical.rs,inc/Minuit2/FumiliStandardChi2FCN.h,no,1541,512,0.7656,0.9525,0.0234,3,0,0,0,0,
low,src/user_transformation.rs,test/testUserFunc.cxx,no,2894,269,0.7656,0.9285,0.02,3,0,0,0,0,
low,src/user_covariance.rs,src/MnParameterScan.cxx,no,560,513,0.7654,0.9233,0.0152,1,0,0,0,0,
low,src/linesearch.rs,src/MnApplication.cxx,no,1652,1153,0.7653,0.9563,0.1,16,0,2,0,0,
low,src/python.rs,inc/Minuit2/FumiliFCNAdapter.h,no,5223,799,0.7653,0.9351,0.0272,8,0,0,0,0,
low,src/bin/ref_compare_runner.rs,src/MnGlobalCorrelationCoeff.cxx,no,2668,165,0.7652,0.9305,0.034,5,0,0,0,0,
low,src/global_cc.rs,inc/Minuit2/FumiliStandardChi2FCN.h,no,472,512,0.7652,0.9159,0.0405,3,0,0,0,0,
low,src/user_covariance.rs,src/FumiliMinimizer.cxx,no,560,385,0.7652,0.9054,0.0225,2,0,0,0,0,
low,src/migrad/seed.rs,src/MnMatrix.cxx,no,1080,4452,0.7651,0.9259,0.0306,6,0,7,0,0,
low,src/scan/mod.rs,inc/Minuit2/MnFumiliMinimize.h,no,675,213,0.7651,0.9505,0.0513,4,0,0,0,0,
low,src/scan/mod.rs,src/MnApplication.cxx,no,675,1153,0.7651,0.9444,0.1148,14,0,3,0,0,
low,src/bin/ref_compare_runner.rs,src/FumiliGradientCalculator.cxx,no,2668,687,0.765,0.9275,0.0581,10,0,0,0,0,
low,src/scan/mod.rs,src/MnPlot.cxx,no,675,389,0.765,0.9446,0.0122,1,0,0,0,0,
low,src/user_parameters.rs,inc/Minuit2/FumiliFCNAdapter.h,no,1781,799,0.765,0.9288,0.0365,5,0,0,0,0,
low,src/gradient/analytical.rs,src/MnEigen.cxx,no,1312,136,0.7648,0.9466,0.0183,2,0,1,0,0,
low,src/scan/mod.rs,src/MnScan.cxx,no,675,133,0.7647,0.9506,0.1159,8,0,0,0,0,
low,src/transform/sqrt_low.rs,inc/Minuit2/MnCross.h,no,455,607,0.7647,0.9545,0.0333,2,0,0,0,0,
low,src/migrad/builder.rs,src/VariableMetricEDMEstimator.cxx,no,1615,101,0.7645,0.8881,0.0226,3,0,0,0,0,
low,src/user_covariance.rs,test/MnSim/GaussDataGen.cxx,no,560,176,0.7645,0.9198,0.0179,1,0,0,0,0,
low,src/covariance_squeeze.rs,inc/Minuit2/MinimumError.h,no,1124,566,0.7644,0.9083,0.0729,7,0,0,0,0,
low,src/global_cc.rs,src/MnApplication.cxx,no,472,1153,0.7643,0.9111,0.0265,3,0,0,0,0,
low,src/global_cc.rs,src/MnEigen.cxx,no,472,136,0.7642,0.9188,0.04,2,0,0,0,0,
low,src/covariance_squeeze.rs,inc/Minuit2/MnUserCovariance.h,no,1124,414,0.7641,0.9191,0.0541,4,0,0,0,0,
low,src/minos/function_cross.rs,inc/Fit/ParameterSettings.h,no,2284,542,0.7641,0.9434,0.044,8,0,0,0,0,
low,src/hesse/gradient.rs,src/MnPlot.cxx,no,646,389,0.764,0.9459,0.0,0,0,0,0,0,
low,src/contours/mod.rs,src/FumiliStandardMaximumLikelihoodFCN.cxx,no,1055,662,0.7638,0.9477,0.0231,3,0,0,0,0,
low,src/simplex/seed.rs,src/MnLineSearch.cxx,no,342,4579,0.7638,0.9463,0.0341,6,0,0,0,0,
low,src/transform/sqrt_low.rs,src/BFGSErrorUpdator.cxx,no,455,727,0.7638,0.9502,0.0235,2,0,0,0,0,
low,src/python.rs,src/DavidonErrorUpdator.cxx,no,5223,416,0.7637,0.9719,0.014,4,0,4,0,0,
low,src/minos/function_cross.rs,src/DavidonErrorUpdator.cxx,no,2284,416,0.7636,0.9777,0.0169,3,0,2,0,0,
low,src/precision.rs,inc/Math/WrappedParamFunction.h,no,305,1104,0.7634,0.9228,0.0448,3,0,0,0,0,
low,src/precision.rs,inc/Minuit2/FumiliFCNAdapter.h,no,305,799,0.7634,0.9205,0.029,2,0,0,0,0,
